geo_point_2d;geo_shape;objectid_1;objectid;numero;nom;larg;sens;chauss;tunnel;shape_leng;niveau_route;code_statu;gestionn;statut_2;statut;shape_len
48.9224906483, 2.35943723006;"{""coordinates"": [[2.35747653812623, 48.92257899683096], [2.361062872313777, 48.922412195425444], [2.361394679163697, 48.922463274530166]], ""type"": ""LineString""}";1255;32965;0;A86;0;;0;0;288.43348444;0;500;;;bretelle autoroute / voie rapide;288.433484432
48.9701122884, 2.50242544896;"{""coordinates"": [[2.502137602653089, 48.97019631025706], [2.502713295273831, 48.970028266496605]], ""type"": ""LineString""}";1262;33146;50190;A104;2;D;2;0;46.10572561;0;501;Etat;Autoroute DIRIF;autoroute;46.1057256081
48.9694010961, 2.50188579721;"{""coordinates"": [[2.501879999741261, 48.968980672974276], [2.501988381011162, 48.969225724234], [2.501961064210322, 48.9694850081029], [2.50163840858115, 48.96975398909729]], ""type"": ""LineString""}";1263;33154;0;A104;0;;0;0;95.40211453;0;500;;;bretelle autoroute / voie rapide;95.4021145251
48.9307108438, 2.48117508918;"{""coordinates"": [[2.481215169960372, 48.93040738416723], [2.481150903624409, 48.93089771690011], [2.48113247358867, 48.931013936403346]], ""type"": ""LineString""}";1278;33570;55379;A3;3;D;2;0;67.72343977;0;501;Etat;Autoroute DIRIF;autoroute;67.7234397683
48.9301300367, 2.4819761162;"{""coordinates"": [[2.48196540658674, 48.930260023582036], [2.481986825818026, 48.93000004980894]], ""type"": ""LineString""}";1279;33581;55447;;0;;0;0;28.95229297;0;0;;;autre voie;28.952292974
48.8368266572, 2.54259052335;"{""coordinates"": [[2.541719065889715, 48.836710598274934], [2.543224386795491, 48.83691374138281], [2.543463672398901, 48.83692335433059]], ""type"": ""LineString""}";1296;34178;0;A4;0;;0;0;130.37459484;0;500;;;bretelle autoroute / voie rapide;130.374594843
48.8364562578, 2.54961579301;"{""coordinates"": [[2.547309010928607, 48.83658584580085], [2.550781987913425, 48.836390543110035], [2.551606511698734, 48.83634495759185], [2.551922620464433, 48.83632748330589]], ""type"": ""LineString""}";1297;34180;67013;A4;3;D;2;0;339.86507439;0;501;Etat;Autoroute concédée;autoroute;339.865074393
48.9356591323, 2.40339913789;"{""coordinates"": [[2.403080191492168, 48.935573270563324], [2.403353312103729, 48.93565403798897], [2.403721119929167, 48.93573308614608]], ""type"": ""LineString""}";1316;34758;54458;A1;3;D;2;0;50.27683539;0;501;Etat;Autoroute DIRIF;autoroute;50.2768353934
48.93568571, 2.38786453902;"{""coordinates"": [[2.387403921851546, 48.935331897376], [2.388325156181032, 48.936039522533605]], ""type"": ""LineString""}";1317;34764;54779;A1;2;>;1;0;103.66904948;0;500;;;bretelle autoroute / voie rapide;103.669049481
48.8366481484, 2.54543315721;"{""coordinates"": [[2.543557303490903, 48.836710451037646], [2.547309010928607, 48.83658584580085]], ""type"": ""LineString""}";1331;35396;66994;A4;4;D;2;0;275.73055073;0;501;Etat;Autoroute concédée;autoroute;275.730550735
48.9260399282, 2.40091383912;"{""coordinates"": [[2.398810268968225, 48.92590406732454], [2.400439440183876, 48.925940265260174], [2.401438370303964, 48.92604016395671], [2.402075667156122, 48.92614111550896], [2.402393039699938, 48.92619700411102], [2.402841050910145, 48.926358472954846], [2.402956331124995, 48.92645198534384]], ""type"": ""LineString""}";1340;35642;0;A86;2;>;1;0;316.39905196;0;501;Etat;;autoroute;316.399051955
48.9598137317, 2.46954661439;"{""coordinates"": [[2.468343186874132, 48.95952051982649], [2.470621889269481, 48.960075714214916], [2.47075001867506, 48.96010703884426]], ""type"": ""LineString""}";1094;28635;0;A1;0;;0;0;187.93003619;0;500;;;bretelle autoroute / voie rapide;187.930036194
48.9055528491, 2.46448183949;"{""coordinates"": [[2.465137235411547, 48.90561946825655], [2.464298913585627, 48.90553427217692], [2.463826448313511, 48.905486183211764]], ""type"": ""LineString""}";1101;28739;0;RN186;2;D;1;0;97.2233568;0;503;Etat;;nationale;97.2233567965
48.9041806662, 2.47126443228;"{""coordinates"": [[2.471002494310284, 48.904109112166914], [2.471265282718315, 48.90418088929654], [2.471526365539221, 48.90425223744307]], ""type"": ""LineString""}";1104;28758;59913;A3;2;D;2;0;41.57061535;0;500;;;bretelle autoroute / voie rapide;41.5706153437
48.8839423913, 2.46965910336;"{""coordinates"": [[2.469409958718965, 48.88399115676272], [2.469908248010986, 48.8838936258826]], ""type"": ""LineString""}";1115;28980;62642;A86;2;D;2;0;38.11756111;0;501;Etat;;autoroute;38.1175611026
48.8763093528, 2.44283474281;"{""coordinates"": [[2.441792592340577, 48.87556020082687], [2.441840470257802, 48.875636388507154], [2.441996657578796, 48.8757536272739], [2.442226225009833, 48.875924215023694], [2.442565857662357, 48.87615905290969], [2.442748460337377, 48.8762787392868], [2.442911419089215, 48.87637245491455], [2.443184429815514, 48.876530698152536], [2.443500099450611, 48.87671313759187], [2.443622955424086, 48.87678397485471], [2.443890214885867, 48.877042626472026]], ""type"": ""LineString""}";1119;29026;63782;A3;2;>;1;0;226.9323346;0;500;;;bretelle autoroute / voie rapide;226.932334597
48.8818355702, 2.47486954638;"{""coordinates"": [[2.473910155359217, 48.88197483388017], [2.474432810763113, 48.881759925558924], [2.474837402722356, 48.88168510316057], [2.475170746806609, 48.88173613004379], [2.475470293772992, 48.88188695297984], [2.475618121234892, 48.88203164734501], [2.475726802119217, 48.882190858680545]], ""type"": ""LineString""}";1123;29153;62934;A86;2;D;2;0;167.53810221;0;500;;;bretelle autoroute / voie rapide;167.538102203
48.8613303126, 2.48393061999;"{""coordinates"": [[2.483580560201292, 48.86163251208057], [2.484280679781214, 48.861028113181085]], ""type"": ""LineString""}";1143;29875;65588;A86;2;D;2;0;84.58807553;0;501;Etat;Autoroute DIRIF;autoroute;84.5880755287
48.969668614, 2.50388253016;"{""coordinates"": [[2.503702592584946, 48.96972669559699], [2.504062467738404, 48.96961053237805]], ""type"": ""LineString""}";1151;30292;50190;A104;2;D;2;0;29.34449053;0;501;Etat;Autoroute DIRIF;autoroute;29.3444905309
48.9505593651, 2.47470613434;"{""coordinates"": [[2.474567699268791, 48.95079917664527], [2.474844569407566, 48.95031955358602]], ""type"": ""LineString""}";1174;30904;51965;A3;3;D;2;0;57.06111472;0;501;Etat;Autoroute DIRIF;autoroute;57.0611147246
48.8838778579, 2.46590495463;"{""coordinates"": [[2.465115360962083, 48.88391891958307], [2.466062878953013, 48.88385588247178], [2.466695274686502, 48.88387118176965]], ""type"": ""LineString""}";1189;31273;62645;A3;3;D;2;0;116.24734417;0;501;Etat;Autoroute DIRIF;autoroute;116.247344171
48.9490222942, 2.47558680079;"{""coordinates"": [[2.475421478948218, 48.94940974719444], [2.475752122637247, 48.94863484125318]], ""type"": ""LineString""}";1199;31549;52229;A1;2;D;1;0;89.51127748;0;500;;;bretelle autoroute / voie rapide;89.5112774778
48.9279099479, 2.35766471878;"{""coordinates"": [[2.356994793345762, 48.92717354532191], [2.357665571884492, 48.92799233159084], [2.358415601252507, 48.92856238629938]], ""type"": ""LineString""}";1205;31710;55971;A1;4;D;2;0;187.36696191;0;501;Etat;Autoroute DIRIF;autoroute;187.366961911
48.9270736474, 2.35697770035;"{""coordinates"": [[2.35697000507762, 48.92702798315446], [2.356985395625429, 48.92711931159935]], ""type"": ""LineString""}";1206;31712;56118;A1;4;D;2;0;10.21834141;0;501;Etat;Autoroute DIRIF;autoroute;10.2183414075
48.8380512573, 2.54332276568;"{""coordinates"": [[2.543314082538255, 48.83842085511591], [2.543331448817381, 48.83768165945911]], ""type"": ""LineString""}";1211;31846;0;A4;2;;0;0;82.20338606;0;500;;;bretelle autoroute / voie rapide;82.2033860661
48.9308057561, 2.48275008342;"{""coordinates"": [[2.482364951794782, 48.930665451046096], [2.483135215038242, 48.93094606117183]], ""type"": ""LineString""}";1376;37588;0;A3;0;;0;0;64.48887372;0;500;;;bretelle autoroute / voie rapide;64.48887372
48.9305541792, 2.3660749786;"{""coordinates"": [[2.36513393777734, 48.930303109898965], [2.3670160194129, 48.93080524843489]], ""type"": ""LineString""}";1378;37600;55406;A1;3;D;2;0;148.7757903;0;501;Etat;Autoroute DIRIF;autoroute;148.775790296
48.8789506498, 2.27880846886;"{""coordinates"": [[2.278223176580179, 48.87912116462258], [2.279393761142346, 48.87878013495859]], ""type"": ""LineString""}";1379;37628;30473;N13;4;D;2;0;93.85541416;0;503;Etat;Voie structurante SDRIF;nationale;93.8554141665
48.9233744737, 2.34378615313;"{""coordinates"": [[2.342916053530813, 48.92380473505105], [2.343805584674327, 48.923321464973554], [2.344547573878157, 48.923061748704384], [2.344695131385945, 48.923049651767556]], ""type"": ""LineString""}";1390;37957;0;A86;2;D;2;0;156.94462712;0;501;Etat;Autoroute DIRIF;autoroute;156.944627121
48.9077977577, 2.45284562468;"{""coordinates"": [[2.452432785168917, 48.90791016529533], [2.452864807747597, 48.90779253329945], [2.453258464855632, 48.907685352570844]], ""type"": ""LineString""}";1393;38026;0;A86;0;;0;1;65.48340649;0;501;Etat;Autoroute DIRIF;autoroute;65.4834064901
48.9220435253, 2.36219234982;"{""coordinates"": [[2.361558257914813, 48.9220802005957], [2.36282644171653, 48.922006849975766]], ""type"": ""LineString""}";1396;38087;0;A86;2;D;2;0;93.29177934;0;501;Etat;Autoroute DIRIF;autoroute;93.2917793472
48.9212781349, 2.37584772553;"{""coordinates"": [[2.376124962145763, 48.9213465431135], [2.376061755585236, 48.921330944843376], [2.375570488371043, 48.921209728899996]], ""type"": ""LineString""}";1397;38114;0;A86;2;D;2;0;43.38813842;0;501;Etat;Autoroute DIRIF;autoroute;43.3881384163
48.9216106076, 2.3773252864;"{""coordinates"": [[2.376659548462458, 48.92114851624282], [2.376677614742321, 48.92133510982576], [2.376917379315021, 48.921476517548555], [2.378145057011914, 48.921937100820344]], ""type"": ""LineString""}";1398;38115;0;A86;0;;0;0;147.89536814;0;500;;;bretelle autoroute / voie rapide;147.895368135
48.8650590504, 2.48197011658;"{""coordinates"": [[2.481488764233619, 48.86644535138306], [2.481744529361081, 48.86533890480416], [2.481920796756501, 48.865014941176206], [2.482639481674136, 48.863746042964635]], ""type"": ""LineString""}";1403;38630;65230;A86;2;D;2;0;313.35438181;0;501;Etat;Autoroute DIRIF;autoroute;313.354381805
48.9221844408, 2.35948277393;"{""coordinates"": [[2.357519075217167, 48.922320869565425], [2.358563822075403, 48.9222341173041], [2.361189798275646, 48.92208098229727], [2.361448215088732, 48.9220803597146]], ""type"": ""LineString""}";1524;42210;57018;A86;2;D;2;0;289.29031044;0;501;Etat;Autoroute DIRIF;autoroute;289.290310438
48.9063355243, 2.46966197049;"{""coordinates"": [[2.469315634544722, 48.9064976887267], [2.469812078145639, 48.906262876487666], [2.470011382427419, 48.906180298001864]], ""type"": ""LineString""}";1547;43097;0;A3;0;;0;0;62.0455197;0;500;;;bretelle autoroute / voie rapide;62.0455197027
48.9061423689, 2.4697361124;"{""coordinates"": [[2.469489149198675, 48.90601790975177], [2.469619034305445, 48.906125817386574], [2.469793981634856, 48.90618856361566], [2.470011382427419, 48.906180298001864]], ""type"": ""LineString""}";1548;43100;0;A3;0;;0;0;45.8801929;0;500;;;bretelle autoroute / voie rapide;45.8801929035
48.9612989294, 2.46967390008;"{""coordinates"": [[2.46939810543762, 48.96110540947908], [2.469949694724839, 48.96149244938633]], ""type"": ""LineString""}";1557;43313;50761;A1;2;>;1;0;59.02500567;0;500;;;bretelle autoroute / voie rapide;59.0250056708
48.9496372589, 2.47511064336;"{""coordinates"": [[2.475053927101443, 48.949804750749806], [2.47516735961364, 48.94946976698381]], ""type"": ""LineString""}";1426;39464;52095;A3;3;D;2;0;38.16691674;0;501;Etat;Autoroute DIRIF;autoroute;38.1669167382
48.9416070717, 2.42899847404;"{""coordinates"": [[2.428396222204431, 48.94144512382541], [2.42960072587765, 48.941769019552105]], ""type"": ""LineString""}";1431;39616;53333;A1;3;D;2;0;95.30317569;0;501;Etat;Autoroute DIRIF;autoroute;95.3031756804
48.9267050198, 2.35691176826;"{""coordinates"": [[2.356851177457262, 48.92638248564195], [2.356926396465925, 48.92677787515889], [2.35697000507762, 48.92702798315446]], ""type"": ""LineString""}";1451;40337;56118;A1;4;D;2;0;72.30776845;0;501;Etat;Autoroute DIRIF;autoroute;72.307768444
48.8349467473, 2.57859398727;"{""coordinates"": [[2.577682666987474, 48.834978079078034], [2.579069361130995, 48.834931161778314], [2.579505185338301, 48.83491225066675]], ""type"": ""LineString""}";1475;40655;67025;A4;3;D;2;0;133.98319629;0;501;Etat;Autoroute concédée;autoroute;133.98319629
48.8843675143, 2.46776707005;"{""coordinates"": [[2.466063579172655, 48.88412566515821], [2.466874414046066, 48.8842600591259], [2.467892472172328, 48.884444515564184], [2.469169202274556, 48.88447156055303], [2.469475337518224, 48.884541744077396]], ""type"": ""LineString""}";1488;41016;0;A3;0;;0;0;256.18160556;0;500;;;bretelle autoroute / voie rapide;256.181605557
48.8896078834, 2.47292623949;"{""coordinates"": [[2.472450607102638, 48.88894766458453], [2.472899602676015, 48.88950918002086], [2.473348406093431, 48.8903042272384]], ""type"": ""LineString""}";1489;41049;61987;A103;2;D;1;0;164.92255638;0;501;Etat;;autoroute;164.922556377
48.8867746322, 2.47762446386;"{""coordinates"": [[2.477021538099998, 48.8868117030685], [2.477347902157887, 48.88679275950264], [2.477808772725839, 48.88676302808527], [2.47822729557312, 48.88673602684528]], ""type"": ""LineString""}";1491;41084;62246;A103;3;D;2;0;88.82006602;0;501;Etat;Autoroute DIRIF;autoroute;88.8200660151
48.9496227475, 2.47672065818;"{""coordinates"": [[2.477955196001932, 48.950648496127585], [2.477116830031136, 48.95022082106611], [2.476645090455547, 48.94967410467452], [2.476228776660058, 48.949115511578675], [2.47613486281351, 48.94899260431589], [2.475883617992233, 48.9486637646305], [2.475893669199736, 48.94829406673592]], ""type"": ""LineString""}";1354;36484;0;A3;0;;0;0;314.15267447;0;500;;;bretelle autoroute / voie rapide;314.152674465
48.9060834565, 2.47156949695;"{""coordinates"": [[2.47194980097382, 48.90665056882743], [2.471869634271578, 48.90633184152144], [2.471695004119892, 48.90607505137342], [2.471471144511849, 48.905899253251036], [2.471058943994593, 48.9057474177547], [2.470972783161038, 48.90573726724071]], ""type"": ""LineString""}";1356;36768;0;A3;0;;0;0;133.77218489;0;500;;;bretelle autoroute / voie rapide;133.77218489
48.9302220265, 2.36488097326;"{""coordinates"": [[2.364628008742458, 48.93014094318643], [2.36513393777734, 48.930303109898965]], ""type"": ""LineString""}";1368;37305;55433;A1;3;D;2;0;41.22312136;0;501;Etat;Autoroute DIRIF;autoroute;41.2231213526
48.7675384712, 2.24484578181;"{""coordinates"": [[2.243002638962904, 48.7723716149175], [2.243398843225392, 48.77149064210917], [2.243794645584536, 48.77081651861043], [2.243904459749758, 48.770286036002645], [2.244083024847552, 48.76937791390668], [2.244203613046102, 48.76854414168205], [2.244370389214701, 48.76756055997022], [2.244697731915301, 48.76664482418875], [2.245119787128238, 48.76599396356128], [2.245476261823485, 48.76540242013588], [2.246009863886515, 48.76464934432258], [2.246050607430369, 48.764685284808024], [2.24670472628277, 48.76403832700066], [2.247372253902589, 48.76349029605869], [2.247603839290532, 48.76330162967705]], ""type"": ""LineString""}";1702;48890;37756;A86;2;D;2;0;1090.49402021;0;501;Etat;Autoroute DIRIF;autoroute;1090.49402021
48.8812193286, 2.27161967143;"{""coordinates"": [[2.271212168403905, 48.88132957893303], [2.27175776905603, 48.88117701383847], [2.27203053891917, 48.881123211404116]], ""type"": ""LineString""}";1714;49512;30191;N13;4;D;2;0;64.34178179;0;503;Etat;Voie structurante SDRIF;nationale;64.341781787
48.9035452492, 2.19794616182;"{""coordinates"": [[2.198769664804215, 48.90296397364043], [2.197122658839725, 48.90412652481175]], ""type"": ""LineString""}";1731;50279;0;A14;0;;0;0;176.88929;0;500;;;bretelle autoroute / voie rapide;176.889290002
48.9077967328, 2.21289204738;"{""coordinates"": [[2.211998429167269, 48.907195924645904], [2.212932318023348, 48.9077794999476], [2.213741491887011, 48.908458346140655]], ""type"": ""LineString""}";1732;50356;0;A86;3;D;2;0;190.32866889;0;501;Etat;Autoroute DIRIF;autoroute;190.328668894
48.9016703688, 2.20287141073;"{""coordinates"": [[2.202742884347755, 48.90159377990955], [2.202950025890622, 48.90171721565563], [2.202999937153667, 48.90174695768465]], ""type"": ""LineString""}";1736;50484;0;A86;3;D;2;0;25.40182561;0;501;Etat;Autoroute DIRIF;autoroute;25.4018256076
48.8225180953, 2.22222086997;"{""coordinates"": [[2.221990337838986, 48.82210032640287], [2.222180565111288, 48.822289365121456], [2.222300686875208, 48.82261329796711], [2.222299961167779, 48.822928043488204], [2.222272579036131, 48.82299089386713]], ""type"": ""LineString""}";1738;50518;33469;N118;3;D;2;0;104.58843226;0;502;Etat;Voie rapide DIRIF;voie rapide;104.588432261
48.8859447034, 2.25666807596;"{""coordinates"": [[2.256025143254833, 48.88614419399597], [2.257311008666711, 48.88574521273986]], ""type"": ""LineString""}";1759;51698;29692;N13;4;D;2;0;104.21131239;0;503;Etat;Voie structurante SDRIF;nationale;104.211312385
48.9011954427, 2.20209762618;"{""coordinates"": [[2.201477425295508, 48.900760747086224], [2.201496999104509, 48.90077620938145], [2.201878954382893, 48.90107791946809], [2.202617044093111, 48.90151864131977], [2.202742884347755, 48.90159377990955]], ""type"": ""LineString""}";1776;52301;0;A86;3;D;2;0;131.39092757;0;501;Etat;Autoroute DIRIF;autoroute;131.390927566
48.8062469218, 2.21288983816;"{""coordinates"": [[2.212214267575495, 48.81000048358443], [2.212015718546476, 48.80942845235823], [2.211908524246685, 48.80840394249039], [2.2121662404501, 48.807433068055836], [2.214000946713913, 48.803594078551406], [2.214465381533315, 48.80261416821094]], ""type"": ""LineString""}";1780;52495;35491;N118;3;D;2;0;850.83243091;0;502;Etat;Voie rapide DIRIF;voie rapide;850.832430905
